id,text,parent
NPU08635,Copper,NPU00000
NPU08636,Lambda chain(Ig),NPU00000
NPU08637,Leukocytes,NPU00000
NPU08638,Leukocytes,NPU00000
NPU08639,Leukocytes,NPU00000
NPU08640,Lymphocytes+monocytes,NPU00000
NPU08641,Lymphocytes+monocytes,NPU00000
NPU08642,M-component,NPU00000
NPU08643,M-component,NPU00000
NPU08644,Magnesium,NPU00000
NPU08645,Magnesium,NPU00000
NPU08646,Magnesium,NPU00000
NPU08647,Melanin,NPU00000
NPU08648,Sodium ion,NPU00000
NPU08649,Sodium ion,NPU00000
NPU08650,Sodium ion,NPU00000
NPU08651,Sodium ion,NPU00000
NPU08652,Sodium ion,NPU00000
NPU08653,Sodium ion,NPU00000
NPU08654,Neutrophilocytes,NPU00000
NPU08655,Neutrophilocytes,NPU00000
NPU08656,"Glucagon, pancreatic type",NPU00000
NPU08657,Glucose,NPU00000
NPU08658,Glucose,NPU00000
NPU08659,Glucose,NPU00000
NPU08660,Glucose,NPU00000
NPU08661,Glucose,NPU00000
NPU08662,Glucose,NPU00000
NPU08663,Glucose,NPU00000
NPU08664,Glucose,NPU00000
NPU08665,Glucose,NPU00000
NPU08666,Glucose,NPU00000
NPU08667,Phosphate(P; inorganic),NPU00000
NPU08668,Phosphate(P; inorganic),NPU00000
NPU08669,Prostata specific antigen,NPU00000
NPU08670,Protein,NPU00000
NPU08671,Protein,NPU00000
NPU08672,Protein,NPU00000
NPU08673,Protein,NPU00000
NPU08675,Sweat,NPU00000
NPU08676,Body,NPU00000
NPU08679,Unidentified substance,NPU00000
NPU08680,Urate,NPU00000
NPU08681,Cells,NPU00000
NPU08682,Cells,NPU00000
NPU08683,Cells,NPU00000
NPU08684,Cells,NPU00000
NPU08685,Vanillylmandelate,NPU00000
NPU08686,Lymphocytes,NPU00000
NPU08687,Lymphocytes,NPU00000
NPU08688,Lymphocytes,NPU00000
NPU08689,Lymphocytes,NPU00000
NPU08690,Lymphocytes,NPU00000
NPU08692,Zinc,NPU00000
NPU08693,Zinc,NPU00000
NPU08694,Reticulocytes,NPU00000
NPU08697,Galactose+glucose tolerance,NPU00000
NPU08702,Insulin,NPU00000
NPU08703,Insulin,NPU00000
NPU08704,Insulin,NPU00000
NPU08705,Insulin,NPU00000
NPU08706,Insulin,NPU00000
NPU08707,Insulin,NPU00000
NPU08708,Insulin,NPU00000
NPU08709,Insulin,NPU00000
NPU08710,Insulin,NPU00000
NPU08711,Cortisol,NPU00000
NPU08715,Insulin,NPU00000
NPU08717,Thyrotropin,NPU00000
NPU08730,Porphobilinogen,NPU00000
NPU08733,Cortisol,NPU00000
NPU08734,Glucose,NPU00000
NPU08735,Glucose,NPU00000
NPU08736,Somatotropin,NPU00000
NPU08737,Somatotropin,NPU00000
NPU08738,Somatotropin,NPU00000
NPU08739,Somatotropin,NPU00000
NPU08740,Somatotropin,NPU00000
NPU08741,Somatotropin,NPU00000
NPU08742,Somatotropin,NPU00000
NPU08743,Somatotropin,NPU00000
NPU08744,Xylose,NPU00000
NPU08745,Xylose,NPU00000
NPU08746,Xylose,NPU00000
NPU08753,Deoxyhaemoglobin,NPU00000
NPU08754,Deoxyhaemoglobin,NPU00000
NPU08756,Insulin,NPU00000
NPU08760,Estradiol,NPU00000
NPU08761,Crystals,NPU00000
NPU08764,Progesterone,NPU00000
NPU08765,Thyrotropin,NPU00000
NPU08768,Glucose,NPU00000
NPU08769,Glucose,NPU00000
NPU08770,Glucose,NPU00000
NPU08771,Glucose,NPU00000
NPU08775,Azithromycin,NPU00000
NPU08829,Thiamine,NPU00000
NPU08868,Calculus composition,NPU00000
NPU08869,Glucose,NPU00000
NPU08870,Glucose,NPU00000
NPU08871,Glucose,NPU00000
NPU08872,Glucose,NPU00000
NPU08873,Glucose,NPU00000
NPU08874,Glucose,NPU00000
NPU08875,Glucose,NPU00000
NPU08876,Glucose,NPU00000
NPU08877,Glucose,NPU00000
NPU08878,Glucose,NPU00000
NPU08879,Glucose,NPU00000
NPU08880,Glucose,NPU00000
NPU08881,Glucose,NPU00000
NPU08882,Glucose,NPU00000
NPU08883,Glucose,NPU00000
NPU08884,Glucose,NPU00000
NPU08885,Glucose,NPU00000
NPU08886,Glucose,NPU00000
NPU08887,Glucose,NPU00000
NPU08888,Glucose,NPU00000
NPU08889,Glucose,NPU00000
NPU08890,Glucose,NPU00000
NPU08891,Glucose,NPU00000
NPU08892,Glucose,NPU00000
NPU08893,Glucose,NPU00000
NPU08894,Glucose,NPU00000
NPU08895,Glucose,NPU00000
NPU08896,Glucose,NPU00000
NPU08897,Glucose,NPU00000
NPU08898,Glucose,NPU00000
NPU08899,Glucose,NPU00000
NPU08900,Glucose,NPU00000
NPU08901,Glucose,NPU00000
NPU08902,Glucose,NPU00000
NPU08903,Glucose,NPU00000
NPU08904,Glucose,NPU00000
NPU08905,Glucose,NPU00000
NPU08906,Glucose,NPU00000
NPU08907,Glucose,NPU00000
NPU08908,Glucose,NPU00000
NPU08909,Glucose,NPU00000
NPU08910,Glucose,NPU00000
NPU08911,Glucose,NPU00000
NPU08912,Glucose,NPU00000
NPU08913,Glucose,NPU00000
NPU08914,Glucose,NPU00000
NPU08915,Glucose,NPU00000
NPU08916,Glucose,NPU00000
NPU08929,Ubidecarenone,NPU00000
NPU08933,Erythrocytes,NPU00000
NPU08934,Erythrocytes,NPU00000
NPU08935,Particle type,NPU00000
NPU08936,Choriogonadotropin beta-chain core fragment,NPU00000
NPU08937,Choriogonadotropin nicked,NPU00000
NPU08938,Choriogonadotropin beta-chain nicked,NPU00000
NPU08961,Motilin,NPU00000
NPU08967,Erythrocytes,NPU00000
NPU08968,Thyroxine binding globulin,NPU00000
NPU08969,"Amylase, pancreatic type",NPU00000
NPU08972,Glucose,NPU00000
NPU08973,Glycerol,NPU00000
NPU08976,Copper,NPU00000
NPU08977,Oxygen,NPU00000
NPU08978,Proinsulin C-peptide,NPU00000
NPU09005,Cadmium/Creatininium,NPU00000
NPU09006,Aminolevulinate/Creatininium,NPU00000
NPU09007,Cysteinyldopa/Creatininium,NPU00000
NPU09008,Ethyleneglycol,NPU00000
NPU09009,Thyroglobulin,NPU00000
NPU09011,Amino acid,NPU00000
NPU09012,Amino acid,NPU00000
NPU09013,Amino acid,NPU00000
NPU09014,Aminobutyrate,NPU00000
NPU09015,Aminobutyrate,NPU00000
NPU09016,Myoglobin,NPU00000
NPU09017,Alanine,NPU00000
NPU09018,Aminobutyrate,NPU00000
NPU09019,Aminoisobutyrate,NPU00000
NPU09020,Citrulline,NPU00000
NPU09021,Cystine,NPU00000
NPU09022,Glutamine,NPU00000
NPU09023,Histidine,NPU00000
NPU09024,Hydroxyproline,NPU00000
NPU09025,Hydroxyproline,NPU00000
NPU09026,Hydroxyproline,NPU00000
NPU09027,Isoleucine,NPU00000
NPU09028,Leucine,NPU00000
NPU09029,Lysine,NPU00000
NPU09030,Methionine,NPU00000
NPU09031,Ornithine,NPU00000
NPU09033,Tyrosine,NPU00000
NPU09034,"Haemoglobin, heat unstable",NPU00000
NPU09045,Prochlorperazine,NPU00000
NPU09094,Hydroxycorticosteroid,NPU00000
NPU09095,Oxosteroid,NPU00000
NPU09096,Oxosteroid,NPU00000
NPU09097,Androsterone,NPU00000
NPU09098,Deoxypyridinoline/Creatininium,NPU00000
NPU09099,Porphyrins/Creatininium,NPU00000
NPU09100,Creatininium,NPU00000
NPU09101,Creatininium,NPU00000
NPU09102,Creatininium,NPU00000
NPU09104,Cerebroside-sulfatase,NPU00000
NPU09105,Calcifediol+ergocalciferol,NPU00000
NPU09106,Bence Jones' protein,NPU00000
NPU09107,Cysteinyldopa,NPU00000
NPU09108,Cysteinyldopa,NPU00000
NPU09113,Metyrapone,NPU00000
NPU09114,Metyrapone,NPU00000
NPU09115,Dexamethasone,NPU00000
NPU09116,Dexamethasone,NPU00000
NPU09117,Desmopressin,NPU00000
NPU09118,Desmopressin,NPU00000
NPU09121,Interferon,NPU00000
NPU09226,Prostata specific antigen,NPU00000
NPU09227,Mannose-binding lectin,NPU00000
NPU09228,Pyruvate,NPU00000
NPU09229,Carbonate,NPU00000
NPU09230,Calcium,NPU00000
NPU09231,Oxalate,NPU00000
NPU09232,Ammonium,NPU00000
NPU09233,Phosphate(P; inorganic),NPU00000
NPU09234,Magnesium,NPU00000
NPU09235,Carbonate,NPU00000
NPU09236,Calcium,NPU00000
NPU09237,Oxalate,NPU00000
NPU09238,Ammonium,NPU00000
NPU09239,Phosphate(P; inorganic),NPU00000
NPU09240,Magnesium,NPU00000
NPU09241,Galactose,NPU00000
NPU09242,Galactose,NPU00000
NPU09243,Galactose,NPU00000
NPU09244,Galactose,NPU00000
NPU09245,Amylase,NPU00000
NPU09246,Amylase,NPU00000
NPU09247,Amylase,NPU00000
NPU09248,Amylase,NPU00000
NPU09249,Triacylglycerol lipase,NPU00000
NPU09250,Triacylglycerol lipase,NPU00000
NPU09251,Triacylglycerol lipase,NPU00000
NPU09252,Triacylglycerol lipase,NPU00000
NPU09253,Triacylglycerol lipase,NPU00000
NPU09254,Amylase+triacylglycerollipase secretion,NPU00000
NPU09255,Calprotectin,NPU00000
NPU09256,"Cholesterol+ester, in VLDL",NPU00000
NPU09257,Cylinder type,NPU00000
NPU09261,Alpha-globulin,NPU00000
NPU09262,Beta-1-globulin,NPU00000
NPU09263,Beta-2-globulin,NPU00000
NPU09264,Alpha-globulin,NPU00000
NPU09265,Beta-1-globulin,NPU00000
NPU09266,Beta-2-globulin,NPU00000
NPU09333,Melatonin,NPU00000
NPU09334,Tetranectin(monomer),NPU00000
NPU09335,Immunoglobulin G,NPU00000
NPU09336,Immunoglobulin A,NPU00000
NPU09337,Immunoglobulin A,NPU00000
NPU09338,Immunoglobulin M,NPU00000
NPU09339,Immunoglobulin M,NPU00000
NPU09340,Myelin basic protein,NPU00000
NPU09348,Creatininium,NPU00000
NPU09349,Carbamide,NPU00000
NPU09350,Glucose,NPU00000
NPU09351,Acetoacetate,NPU00000
NPU09352,Creatininium,NPU00000
NPU09353,Carbamide,NPU00000
NPU09354,Arginine,NPU00000
NPU09355,Gestation period,NPU00000
NPU09356,Urate,NPU00000
NPU09357,Estradiol,NPU00000
NPU09359,Calculus composition,NPU00000
NPU09361,Oxosteroid,NPU00000
NPU09362,Sulfatoxymelatonin,NPU00000
NPU10000,Carbohydrate-deficient transferrin,NPU00000
NPU10001,Vanillylmandelate/Creatininium,NPU00000
NPU10002,Methoxyadrenalinium/Creatininium,NPU00000
NPU10003,Methoxynoradrenalinium/Creatininium,NPU00000
NPU10004,Methoxytyramine/Creatininium,NPU00000
NPU10005,Carbohydrate-deficient transferrin,NPU00000
NPU10014,Hydroxyindolylacetate,NPU00000
NPU10016,Hydrogen ion,NPU00000
NPU10017,Ascorbate,NPU00000
NPU10019,Albumin,NPU00000
NPU10020,Alkaline phosphatase,NPU00000
NPU10021,Xylose,NPU00000
NPU10022,Bilirubin type,NPU00000
NPU10023,Bilirubin type,NPU00000
NPU10024,Cadmium,NPU00000
NPU10026,Carbamide,NPU00000
NPU10027,Carbamide,NPU00000
NPU10028,Carbamide clearance,NPU00000
NPU10029,Carbon dioxide,NPU00000
NPU10030,Carbon dioxide,NPU00000
NPU10031,Carnitine,NPU00000
NPU10032,Cholesterol+ester,NPU00000
NPU10033,Cholesterol+ester,NPU00000
NPU10034,Chorionic Gonadotropin,NPU00000
NPU10035,Chylomicrons,NPU00000
NPU10043,Creatininium,NPU00000
NPU10044,Glucose,NPU00000
NPU10045,Glucose,NPU00000
NPU10046,Glucose,NPU00000
NPU10047,Glucose,NPU00000
NPU10048,Glucose,NPU00000
NPU10050,Glucose,NPU00000
NPU10051,Glucose,NPU00000
NPU10052,Glucose,NPU00000
NPU10053,Glucose,NPU00000
NPU10054,Glucose,NPU00000
NPU10055,Glucose,NPU00000
NPU10056,Glucose,NPU00000
NPU10057,Glucose,NPU00000
NPU10058,Glucose,NPU00000
NPU10059,Glucose,NPU00000
NPU10060,Glucose,NPU00000
NPU10061,Glucose,NPU00000
NPU10062,Glucose,NPU00000
NPU10063,Glucose,NPU00000
NPU10064,Glucose,NPU00000
NPU10065,Glucose,NPU00000
NPU10066,Glucose,NPU00000
NPU10067,Glucose,NPU00000
NPU10068,Glucose,NPU00000
NPU10069,Glucose,NPU00000
NPU10070,Glucose,NPU00000
NPU10071,Glucose,NPU00000
NPU10072,Glucose,NPU00000
NPU10073,Glucose,NPU00000
NPU10074,Glucose,NPU00000
NPU10075,Glucose,NPU00000
NPU10076,Glucose,NPU00000
NPU10077,Glucose,NPU00000
NPU10078,Glucose,NPU00000
NPU10079,Glucose,NPU00000
NPU10080,Glucose,NPU00000
NPU10081,Glucose,NPU00000
NPU10082,Glucose,NPU00000
NPU10083,Glucose,NPU00000
NPU10084,Glucose,NPU00000
NPU10085,Glucose,NPU00000
NPU10086,Glucose,NPU00000
NPU10087,Glucose,NPU00000
NPU10088,Glucose,NPU00000
NPU10089,Glucose,NPU00000
NPU10090,Glucose,NPU00000
NPU10091,Glucose,NPU00000
NPU10092,Glucose,NPU00000
NPU10093,Glucose,NPU00000
NPU10094,Glucose,NPU00000
NPU10095,Glucose,NPU00000
NPU10096,Glucose,NPU00000
NPU10097,Glucose,NPU00000
NPU10098,Glucose,NPU00000
NPU10099,Glucose,NPU00000
NPU10100,Glucose,NPU00000
NPU10101,Glucose,NPU00000
NPU10102,Glucose,NPU00000
NPU10103,Glucose,NPU00000
NPU10104,Glucose,NPU00000
NPU10105,Glucose,NPU00000
NPU10106,Glucose,NPU00000
NPU10107,Glucose,NPU00000
NPU10108,Glucose,NPU00000
NPU10109,Glucose,NPU00000
NPU10110,Glucose,NPU00000
NPU10111,Glucose,NPU00000
NPU10112,Glucose,NPU00000
NPU10113,Glucose,NPU00000
NPU10114,Glucose,NPU00000
NPU10115,Glucose,NPU00000
NPU10117,Glucose,NPU00000
NPU10118,Glucose,NPU00000
NPU10119,Glucose,NPU00000
NPU10120,Glucose,NPU00000
NPU10121,Glucose,NPU00000
NPU10122,Chloride,NPU00000
NPU10123,Amylase,NPU00000
NPU10124,Lactate dehydrogenase,NPU00000
NPU10125,Phosphate(P; inorganic),NPU00000
NPU10126,Hydrogen ion,NPU00000
NPU10127,Glucose,NPU00000
NPU10128,Bilirubins,NPU00000
NPU10129,Erythrocytes,NPU00000
NPU10130,Leukocytes,NPU00000
NPU10131,Protein,NPU00000
NPU10132,Urate,NPU00000
NPU10133,Androsterone,NPU00000
NPU10134,Etiocholanolone,NPU00000
NPU10135,Prasterone,NPU00000
NPU10136,Oxosteroid,NPU00000
NPU10142,Eosinophilocytes,NPU00000
NPU10143,Erythroblasts,NPU00000
NPU10144,Erythrocytes,NPU00000
NPU10145,Erythrocytes,NPU00000
NPU10152,Fluoride,NPU00000
NPU10153,Iron,NPU00000
NPU10157,"Cholesterol+ester, in HDL",NPU00000
NPU10158,Haemoglobin S,NPU00000
NPU10159,Haemoglobin E,NPU00000
NPU10160,Haemoglobin F+Haemoglobin F1,NPU00000
NPU10161,Haemoglobin C,NPU00000
NPU10162,Haemoglobin,NPU00000
NPU10163,Haemoglobin D,NPU00000
NPU10164,Homovanillate/Creatininium,NPU00000
NPU10165,Hydrogen carbonate,NPU00000
NPU10167,Oxygen,NPU00000
NPU10168,Potassium ion,NPU00000
NPU10169,Potassium ion,NPU00000
NPU10170,Potassium ion,NPU00000
NPU10171,"Cholesterol+ester, in LDL",NPU00000
NPU10172,"Cholesterol+ester, in LDL/Cholesterol+ester, in HDL",NPU00000
NPU10173,Leukocytes,NPU00000
NPU10174,Leukocytes,NPU00000
NPU10175,Leukocytes,NPU00000
NPU10176,Leukocytes,NPU00000
NPU10177,Leukocytes,NPU00000
NPU10178,Leukocytes,NPU00000
NPU10180,Lithium ion,NPU00000
NPU10181,Lithium clearance,NPU00000
NPU10184,Amniotic fluid,NPU00000
NPU10185,Synovial fluid,NPU00000
NPU10186,Pleural fluid,NPU00000
NPU10192,Sodium ion,NPU00000
NPU10193,Sodium ion,NPU00000
NPU10195,Orosomucoid/Creatininium,NPU00000
NPU10197,Oxygen,NPU00000
NPU10199,Oxygen,NPU00000
NPU10209,Hydrogen ion,NPU00000
NPU10213,Leukocytes,NPU00000
NPU10214,Leukocytes,NPU00000
NPU10215,Leukocytes,NPU00000
NPU10216,Leukocytes,NPU00000
NPU10217,Porphyrins,NPU00000
NPU10218,Surface,NPU00000
NPU10220,Eosinophilocytes,NPU00000
NPU10221,Faeces,NPU00000
NPU10222,Cortisol,NPU00000
NPU10223,Cortisol,NPU00000
NPU10224,Cortisol,NPU00000
NPU10228,Rheumatoid factor antibody,NPU00000
NPU10229,Rheumatoid factor antibody,NPU00000
NPU10230,Rheumatoid factor antibody,NPU00000
NPU10231,Testosterone,NPU00000
NPU10233,Thallium,NPU00000
NPU10235,Insulin,NPU00000
NPU10236,Serotonin,NPU00000
NPU10237,Serotonin,NPU00000
NPU10238,Apolipoprotein B/Apolipoprotein A1,NPU00000
NPU10242,Triglyceride,NPU00000
NPU10258,Cyclic AMP,NPU00000
NPU10259,Cyclic AMP,NPU00000
NPU10260,Cyclic AMP/Creatininium,NPU00000
NPU10261,Zinc,NPU00000
NPU10264,Phosphate(P; inorganic),NPU00000
NPU10265,Oxyhaemoglobin,NPU00000
NPU10266,"Calcitriol+1,25-dihydroxyergocalciferol",NPU00000
NPU10267,Calcifediol+25-Hydroxyergocalciferol,NPU00000
NPU10270,Albumin,NPU00000
NPU10271,Albumin,NPU00000
NPU10272,Albumin,NPU00000
NPU10273,Antitrypsin,NPU00000
NPU10274,Glycoprotein,NPU00000
NPU10276,Amylase,NPU00000
NPU10283,Acetyl-beta-D-glucosamine,NPU00000
NPU10284,Microglobulin,NPU00000
NPU10285,Microglobulin,NPU00000
NPU10286,Hydrogen carbonate,NPU00000
NPU10287,Haemoglobin,NPU00000
NPU10288,Lead,NPU00000
NPU10289,Calcium,NPU00000
NPU10290,Cancer antigen 125,NPU00000
NPU10291,Cells,NPU00000
NPU10292,Cells,NPU00000
NPU10293,"Cholesterol+ester/Cholesterol+ester, in HDL",NPU00000
NPU10294,Cholinesterase,NPU00000
NPU10295,Chromium-EDTA-clearance,NPU00000
NPU10299,Coproporphyrin,NPU00000
NPU10300,Coproporphyrin,NPU00000
NPU10301,Cortisol,NPU00000
NPU10302,Cystatin C,NPU00000
NPU10306,Epithelial cells,NPU00000
NPU10307,Epithelial cells,NPU00000
NPU10308,Epithelial cells,NPU00000
NPU10312,Glutamyltransferase,NPU00000
NPU10313,Gold,NPU00000
NPU10314,Haemoglobin,NPU00000
NPU10316,Acetoacetate,NPU00000
NPU10318,Hydrogen ion,NPU00000
NPU10319,Transthyretin,NPU00000
NPU10320,Protein,NPU00000
NPU10322,Pyruvate kinase,NPU00000
NPU10323,Urine sampling,NPU00000
NPU10324,Urine sampling,NPU00000
NPU10336,Galactose tolerance,NPU00000
NPU10337,Galactose,NPU00000
NPU10338,Galactose,NPU00000
NPU10339,Galactose,NPU00000
NPU10340,Galactose,NPU00000
NPU10341,Galactose,NPU00000
NPU10342,Galactose,NPU00000
NPU10343,Galactose,NPU00000
NPU10344,Galactose,NPU00000
NPU10345,Galactose,NPU00000
NPU10346,Somatotropin secretion,NPU00000
NPU10347,Thyrotropin,NPU00000
NPU10348,Thyroxine,NPU00000
NPU10349,Somatotropin secretion,NPU00000
NPU10350,Somatotropin,NPU00000
NPU10351,Somatotropin,NPU00000
NPU10355,Somatotropin,NPU00000
NPU10357,Somatotropin,NPU00000
NPU10358,Somatotropin,NPU00000
NPU10359,Somatotropin,NPU00000
NPU10360,Somatotropin,NPU00000
NPU10361,Somatotropin,NPU00000
NPU10362,Xylose,NPU00000
NPU10363,Xylose,NPU00000
NPU10364,Calcium carbonate,NPU00000
NPU10365,Calcium oxalate,NPU00000
NPU10366,Calcium phosphate,NPU00000
NPU10367,Cystine,NPU00000
NPU10368,Magnesium ammonium phosphate,NPU00000
NPU10369,Urate,NPU00000
NPU10370,Thyroxine,NPU00000
NPU10371,Thyroxine,NPU00000
NPU10372,Thyroxine,NPU00000
NPU10373,Thyroxine,NPU00000
NPU10374,Thyrotropin,NPU00000
NPU10375,Corticotropin,NPU00000
NPU10376,Calcitonin,NPU00000
NPU10377,Calcitonin,NPU00000
NPU10378,Calcitonin,NPU00000
NPU10379,Urine sampling,NPU00000
NPU10380,Urine sampling,NPU00000
NPU10381,Insulinlike growthfactor-binding protein 3,NPU00000
NPU10383,Antitrypsin Pi<sup>-</sup>,NPU00000
NPU10384,Antitrypsin Pi<sup>Z</sup>,NPU00000
NPU10385,Antitrypsin Pi<sup>M</sup>,NPU00000
NPU10386,Antitrypsin Pi<sup>P</sup>,NPU00000
NPU10387,Antitrypsin Pi<sup>S</sup>,NPU00000
NPU10388,Antitrypsin Pi type,NPU00000
NPU10389,Glucagon,NPU00000
NPU10390,Proinsulin C-peptide,NPU00000
NPU10391,Proinsulin C-peptide,NPU00000
NPU10392,Proinsulin C-peptide,NPU00000
NPU10393,Proinsulin C-peptide secretion,NPU00000
NPU10394,Chorionic Gonadotropin,NPU00000
NPU10399,Phosphoserine,NPU00000
NPU10401,Aminoisobutyrate,NPU00000
NPU10406,Glucose,NPU00000
NPU10407,Glucose,NPU00000
NPU10408,Cortisol,NPU00000
NPU10409,Cortisol,NPU00000
NPU10410,Cortisol,NPU00000
NPU10414,Noradrenalinium,NPU00000
NPU10415,Noradrenalinium,NPU00000
NPU10416,Noradrenalinium,NPU00000
NPU10417,Noradrenalinium,NPU00000
NPU10418,Noradrenalinium secretion,NPU00000
NPU10419,Furosemide,NPU00000
NPU10420,Renin,NPU00000
NPU10421,Renin,NPU00000
NPU10422,Renin secretion,NPU00000
NPU10423,Chorionic Gonadotropin,NPU00000
NPU10424,Testosterone,NPU00000
NPU10425,Testosterone,NPU00000
NPU10426,Testosterone,NPU00000
NPU10427,Testosterone,NPU00000
NPU10428,Testosterone,NPU00000
NPU10429,Testosterone secretion,NPU00000
NPU10430,Lutropin,NPU00000
NPU10431,Lutropin,NPU00000
NPU10432,Lutropin,NPU00000
NPU10433,Lutropin,NPU00000
NPU10434,Lutropin,NPU00000
NPU10436,Lutropin,NPU00000
NPU10437,Lutropin,NPU00000
NPU10438,Lutropin,NPU00000
NPU10439,Lutropin,NPU00000
NPU10440,Lutropin,NPU00000
NPU10441,Lutropin secretion,NPU00000
NPU10442,Hydroxycorticosteroid secretion,NPU00000
NPU10443,Hydroxycorticosteroid,NPU00000
NPU10444,Hydroxycorticosteroid,NPU00000
NPU10445,Hydroxycorticosteroid,NPU00000
NPU10446,Hydroxycorticosteroid,NPU00000
NPU10447,Hydroxycorticosteroid secretion,NPU00000
NPU10448,Somatotropin,NPU00000
NPU10449,Somatotropin,NPU00000
NPU10450,Somatotropin secretion,NPU00000
NPU10451,Prolactin,NPU00000
NPU10452,Prolactin,NPU00000
NPU10453,Prolactin secretion,NPU00000
NPU10454,Protirelin,NPU00000
NPU10455,Prolactin,NPU00000
NPU10456,Prolactin secretion,NPU00000
NPU10457,Levodopa,NPU00000
NPU10458,Prolactin,NPU00000
NPU10459,Prolactin,NPU00000
NPU10460,Prolactin,NPU00000
NPU10461,Prolactin,NPU00000
NPU10462,Prolactin secretion,NPU00000
NPU10463,Lactose,NPU00000
NPU10464,Lactose,NPU00000
NPU10465,Lactose,NPU00000
NPU10466,Lactose,NPU00000
NPU10467,Tolbutamide,NPU00000
NPU10468,Insulin secretion,NPU00000
NPU10469,Insulin,NPU00000
NPU10470,Insulin,NPU00000
NPU10471,Insulin secretion,NPU00000
NPU10472,Calcium compound,NPU00000
NPU10473,Calcitonin,NPU00000
NPU10474,Calcitonin,NPU00000
NPU10475,Calcitonin,NPU00000
NPU10476,Calcitonin secretion,NPU00000
NPU10477,Pentagastrin,NPU00000
NPU10478,Calcitonin,NPU00000
NPU10479,Calcitonin,NPU00000
NPU10480,Calcitonin,NPU00000
NPU10481,Calcitonin secretion,NPU00000
NPU10482,Corticotropin secretion,NPU00000
NPU10483,Corticoliberin,NPU00000
NPU10484,Corticoliberin,NPU00000
NPU10485,Corticotropin,NPU00000
NPU10486,Corticotropin,NPU00000
NPU10487,Corticotropin,NPU00000
NPU10488,Corticotropin,NPU00000
NPU10489,Corticotropin,NPU00000
NPU10490,Corticotropin,NPU00000
NPU10491,Glucose,NPU00000
NPU10495,Galactose,NPU00000
NPU10496,Galactose,NPU00000
NPU10497,Galactose,NPU00000
NPU10498,Fructose,NPU00000
NPU10499,Fructose,NPU00000
NPU10500,Immunoglobulin G1,NPU00000
NPU10501,Immunoglobulin G2,NPU00000
NPU10502,Immunoglobulin G3,NPU00000
NPU10503,Immunoglobulin G4,NPU00000
NPU10504,Acetoacetate,NPU00000
NPU10505,Leukocytes,NPU00000
NPU10506,"Bacterium, nitrite producing",NPU00000
NPU10507,Epithelial cells,NPU00000
NPU10508,"Cylinder, erythrocyte type",NPU00000
NPU10509,"Cylinder, granular type",NPU00000
NPU10510,"Cylinder, hyaline type",NPU00000
NPU10511,Crystals,NPU00000
NPU10512,Secretin,NPU00000
NPU10513,Secretin,NPU00000
NPU10514,Gastrin,NPU00000
NPU10515,Gastrin,NPU00000
NPU10516,Gastrin,NPU00000
NPU10517,Gastrin,NPU00000
NPU10518,Gastrin,NPU00000
NPU10519,Gastrin,NPU00000
NPU10520,Gastrin,NPU00000
NPU10521,Gastrin,NPU00000
NPU10522,Gastrin secretion,NPU00000
NPU10524,Metyrapone,NPU00000
NPU10525,Metyrapone,NPU00000
NPU10526,Cortodoxone,NPU00000
NPU10527,Cortodoxone,NPU00000
NPU10528,Cortodoxone,NPU00000
NPU10529,Cortodoxone,NPU00000
NPU10530,Cortisol secretion,NPU00000
NPU10531,Corticotropin,NPU00000
NPU10532,Dexamethasone,NPU00000
NPU10533,Cortisol,NPU00000
NPU10534,Tetracosactide,NPU00000
NPU10535,Tetracosactide,NPU00000
NPU10536,Clonidine,NPU00000
NPU10537,Adrenalinium,NPU00000
NPU10538,Adrenalinium,NPU00000
NPU10539,Adrenalinium,NPU00000
NPU10540,Adrenalinium,NPU00000
NPU10541,Adrenalinium secretion,NPU00000
NPU10542,Adrenalinium+noradrenalinium,NPU00000
NPU10543,Adrenalinium+noradrenalinium,NPU00000
NPU10544,Adrenalinium+noradrenalinium,NPU00000
NPU10545,Adrenalinium+noradrenalinium,NPU00000
NPU10546,Adrenalinium+noradrenalinium secretion,NPU00000
NPU10547,Insulin,NPU00000
NPU10548,Insulin,NPU00000
NPU10553,Corticotropin,NPU00000
NPU10554,Corticotropin secretion,NPU00000
NPU10555,Cortisol secretion,NPU00000
NPU10556,Corticotropin,NPU00000
NPU10557,Creatininium,NPU00000
NPU10558,Creatininium,NPU00000
NPU10559,Creatininium,NPU00000
NPU10560,Creatininium,NPU00000
NPU10561,Gonadorelin,NPU00000
NPU10562,Follitropin,NPU00000
NPU10563,Follitropin,NPU00000
NPU10564,Follitropin,NPU00000
NPU10565,Follitropin,NPU00000
NPU10566,Follitropin,NPU00000
NPU10567,Follitropin,NPU00000
NPU10568,Follitropin,NPU00000
NPU10569,Follitropin,NPU00000
NPU10570,Follitropin secretion,NPU00000
NPU10571,Glucose,NPU00000
NPU10572,Galactose,NPU00000
NPU10573,Galactose tolerance,NPU00000
NPU10574,Glucose,NPU00000
NPU10575,Glucose,NPU00000
NPU10576,Lactose,NPU00000
NPU10577,Lactose,NPU00000
NPU10578,Thymidine kinase,NPU00000
NPU10581,Glucose,NPU00000
NPU10582,Glucose,NPU00000
NPU10583,Glucose,NPU00000
NPU10584,Glucose,NPU00000
NPU10587,Cortisol,NPU00000
NPU10588,Cortisol,NPU00000
NPU10589,Cortisol,NPU00000
NPU10590,Cortisol,NPU00000
